Checker,Path,Line,Column,Message,tool,checker,rule
missingOverride,auxil/binpac/src/pac_exttype.h,35,7,"The function 'GenDynamicSize' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_exttype.h,37,8,"The function 'DoClone' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_let.h,15,7,"The function 'Prepare' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_let.h,17,7,"The function 'GenInitCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_let.h,19,7,"The function 'GenEval' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_let.h,21,7,"The function 'RequiresAnalyzerContext' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_let.h,24,7,"The function 'DoTraverse' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_let.h,38,7,"The function 'Prepare' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_let.h,39,7,"The function 'GenForwardDeclaration' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_let.h,40,7,"The function 'GenCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_let.h,41,7,"The function 'GenEval' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,15,9,"The function 'EvalMember' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,20,7,"The function 'DefineValueVar' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,21,9,"The function 'DataTypeStr' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,22,9,"The function 'DefaultValue' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,23,8,"The function 'MemberDataType' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,29,7,"The function 'GenCleanUpCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,31,6,"The function 'StaticSize' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,33,7,"The function 'IsPointerType' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,35,7,"The function 'ByteOrderSensitive' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,36,7,"The function 'RequiresAnalyzerContext' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,38,7,"The function 'GenInitCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,43,13,"The function 'buffer_mode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,46,7,"The function 'GenNewInstance' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,48,7,"The function 'DoTraverse' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,49,8,"The function 'DoClone' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,50,7,"The function 'DoMarkIncrementalInput' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,57,7,"The function 'DoGenParseCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_paramtype.h,58,7,"The function 'GenDynamicSize' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,22,7,"The function 'DefineValueVar' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,23,9,"The function 'DataTypeStr' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,24,9,"The function 'DefaultValue' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,25,8,"The function 'ElementDataType' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,27,7,"The function 'Prepare' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,29,7,"The function 'GenPubDecls' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,30,7,"The function 'GenPrivDecls' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,32,7,"The function 'GenInitCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,33,7,"The function 'GenCleanUpCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,35,7,"The function 'DoMarkIncrementalInput' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,37,6,"The function 'StaticSize' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,39,7,"The function 'IsPointerType' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,41,7,"The function 'ProcessAttr' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,53,7,"The function 'DoGenParseCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,57,7,"The function 'GenDynamicSize' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,61,8,"The function 'DoClone' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,64,7,"The function 'ByteOrderSensitive' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_strtype.h,67,7,"The function 'DoTraverse' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_varfield.h,15,7,"The function 'GenPubDecls' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_varfield.h,42,7,"The function 'GenPubDecls' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
shadowFunction,auxil/binpac/src/pac_type.cc,288,7,"Local variable 'parsing_complete_var' shadows outer function",cppcheck,shadowFunction,DCL01-C
passedByValue,auxil/binpac/src/pac_exception.h,15,21,"Function parameter 's' should be passed by const reference.",cppcheck,passedByValue,NONE
variableScope,auxil/paraglob/src/ahocorasick/ahocorasick.c,96,19,"The scope of the variable 'alpha' can be reduced.",cppcheck,variableScope,DCL19-C
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/detail/scope_guard.hpp,19,3,"Class 'scope_guard' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/optional.hpp,27,3,"Class 'optional' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/optional.hpp,35,3,"Class 'optional' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/optional.hpp,178,3,"Class 'optional' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/optional.hpp,182,3,"Class 'optional' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/optional.hpp,186,3,"Class 'optional' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/optional.hpp,247,3,"Class 'optional < void >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/optional.hpp,251,3,"Class 'optional < void >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/detail/monotonic_buffer_resource.hpp,71,5,"Class 'allocator < value >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/detail/monotonic_buffer_resource.hpp,71,5,"Class 'allocator < value :: member >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/detail/monotonic_buffer_resource.hpp,71,5,"Class 'allocator < member >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
unreachableCode,auxil/broker/caf/libcaf_core/caf/detail/parser/read_bool.hpp,31,3,"Statements following return, break, continue, goto or throw will never be executed.",cppcheck,unreachableCode,MSC07-C
unreachableCode,auxil/broker/caf/libcaf_core/caf/detail/parser/read_floating_point.hpp,98,3,"Statements following return, break, continue, goto or throw will never be executed.",cppcheck,unreachableCode,MSC07-C
unreachableCode,auxil/broker/caf/libcaf_core/caf/detail/parser/read_number.hpp,56,3,"Statements following return, break, continue, goto or throw will never be executed.",cppcheck,unreachableCode,MSC07-C
unreachableCode,auxil/broker/caf/libcaf_core/caf/detail/parser/read_number.hpp,224,3,"Statements following return, break, continue, goto or throw will never be executed.",cppcheck,unreachableCode,MSC07-C
unreachableCode,auxil/broker/caf/libcaf_core/src/detail/json.cpp,112,3,"Statements following return, break, continue, goto or throw will never be executed.",cppcheck,unreachableCode,MSC07-C
unreachableCode,auxil/broker/caf/libcaf_core/src/detail/json.cpp,141,3,"Statements following return, break, continue, goto or throw will never be executed.",cppcheck,unreachableCode,MSC07-C
unreachableCode,auxil/broker/caf/libcaf_core/src/detail/json.cpp,164,3,"Statements following return, break, continue, goto or throw will never be executed.",cppcheck,unreachableCode,MSC07-C
unreachableCode,auxil/broker/caf/libcaf_core/src/detail/json.cpp,182,3,"Statements following return, break, continue, goto or throw will never be executed.",cppcheck,unreachableCode,MSC07-C
unreachableCode,auxil/broker/caf/libcaf_core/src/detail/json.cpp,210,3,"Statements following return, break, continue, goto or throw will never be executed.",cppcheck,unreachableCode,MSC07-C
unreachableCode,auxil/broker/caf/libcaf_core/src/detail/json.cpp,238,3,"Statements following return, break, continue, goto or throw will never be executed.",cppcheck,unreachableCode,MSC07-C
unusedLabel,auxil/broker/caf/libcaf_core/caf/detail/parser/read_bool.hpp,32,3,"Label 'e_init' is not used.",cppcheck,unusedLabel,MSC12-C
unusedLabel,auxil/broker/caf/libcaf_core/caf/detail/parser/read_bool.hpp,36,3,"Label 'e_has_f' is not used.",cppcheck,unusedLabel,MSC12-C
unusedLabel,auxil/broker/caf/libcaf_core/caf/detail/parser/read_bool.hpp,39,3,"Label 'e_has_fa' is not used.",cppcheck,unusedLabel,MSC12-C
unusedLabel,auxil/broker/caf/libcaf_core/caf/detail/parser/read_bool.hpp,42,3,"Label 'e_has_fal' is not used.",cppcheck,unusedLabel,MSC12-C
unusedLabel,auxil/broker/caf/libcaf_core/caf/detail/parser/read_bool.hpp,45,3,"Label 'e_has_fals' is not used.",cppcheck,unusedLabel,MSC12-C
unusedLabel,auxil/broker/caf/libcaf_core/caf/detail/parser/read_bool.hpp,48,3,"Label 'e_has_t' is not used.",cppcheck,unusedLabel,MSC12-C
